taxid	scientific_name	domain
1864959		Viruses
1864960		Viruses
1864961		Viruses
1864962		Viruses
1864963		Viruses
1864964		Viruses
1864965		Viruses
1864966		Viruses
1864967		Viruses
1864968		Viruses
1864969		Viruses
1864970		Viruses
1864971		Viruses
1864972		Viruses
1864973		Viruses
1864974		Viruses
1864975		Viruses
1864976		Viruses
1864977		Viruses
1864978		Viruses
1864979		Viruses
1864980		Viruses
1864981		Viruses
1864982		Viruses
1864983		Viruses
1864984		Viruses
1864985		Viruses
1864986		Viruses
1864987		Viruses
1864988		Viruses
1864989		Viruses
1864990		Viruses
1864991		Viruses
1864992		Viruses
1864993		Viruses
1864994		Viruses
1864995		Viruses
1864996		Viruses
1864997		Viruses
1864998		Viruses
1864999		Viruses
1865000		Viruses
1865001		Viruses
1865002		Viruses
1865003		Viruses
1865004		Viruses
1865005		Viruses
1865006		Viruses
1865007		Viruses
1865008		Viruses
1865009		Viruses
1865010		Viruses
1865011		Viruses
1865012		Viruses
1865013		Viruses
1865014		Viruses
1865015		Viruses
1865016		Viruses
1865017		Viruses
1865018		Viruses
1865019		Viruses
1865020		Viruses
1865021		Viruses
1865022		Viruses
1865023		Viruses
1865024		Viruses
1865025		Viruses
1865026		Viruses
1865027		Viruses
1865028		Viruses
1865029		Viruses
1865030		Viruses
1865031		Viruses
1865032		Viruses
1865033		Viruses
1865034		Viruses
1865035		Viruses
1865036		Viruses
1865037		Viruses
1865038		Viruses
1865039		Viruses
1865040		Viruses
1865041		Viruses
1865042		Viruses
1865043		Viruses
1865044		Viruses
1865045		Viruses
1865046		Viruses
1865047		Viruses
1865048		Viruses
1865049		Viruses
1865050		Viruses
1865051		Viruses
1865052		Viruses
1865053		Viruses
1865054		Viruses
1865055		Viruses
1865056		Viruses
1865057		Viruses
1865058		Viruses
1865059		Viruses
1865060		Viruses
1865061		Viruses
1865062		Viruses
1865063		Viruses
1865064		Viruses
1865065		Viruses
1865066		Viruses
1865067		Viruses
1865068		Viruses
1865069		Viruses
1865070		Viruses
1865071		Viruses
1865072		Viruses
1865073		Viruses
1865074		Viruses
1865075		Viruses
1865076		Viruses
1865077		Viruses
1865078		Viruses
1865079		Viruses
1865080		Viruses
1865081		Viruses
1865082		Viruses
1865083		Viruses
1865084		Viruses
1865085		Viruses
1865086		Viruses
1865087		Viruses
1865088		Viruses
1865089		Viruses
1865090		Viruses
1865091		Viruses
1865092		Viruses
1865093		Viruses
1865094		Viruses
1865095		Viruses
1865096		Viruses
1865097		Viruses
1865098		Viruses
1865099		Viruses
1865100		Viruses
1865101		Viruses
1865102		Viruses
1865103		Viruses
1865104		Viruses
1865105		Viruses
1865106		Viruses
1865107		Viruses
1865108		Viruses
1865109		Viruses
1865110		Viruses
1865111		Viruses
1865112		Viruses
1865113		Viruses
1865114		Viruses
1865115		Viruses
1865116		Viruses
1865117		Viruses
1865118		Viruses
1865119		Viruses
1865120		Viruses
1865121		Viruses
1865122		Viruses
1865123		Viruses
1865124		Viruses
1865125		Viruses
1865126		Viruses
1865127		Viruses
1865128		Viruses
1865129		Viruses
1865130		Viruses
1865131		Viruses
1865132		Viruses
1865133		Viruses
1865134		Viruses
1865135		Viruses
1865136		Viruses
1865137		Viruses
1865138		Viruses
1865139		Viruses
1865140		Viruses
1865141		Viruses
1865142		Viruses
1865143		Viruses
1865144		Viruses
1865145		Viruses
1865146		Viruses
1865147		Viruses
1865148		Viruses
1865149		Viruses
1865150		Viruses
1865151		Viruses
1865152		Viruses
1865153		Viruses
1865154		Viruses
1865155		Viruses
1865156		Viruses
1865157		Viruses
1865158		Viruses
1865159		Viruses
1865160		Viruses
1865161		Viruses
1865162		Viruses
1865163		Viruses
1865164		Viruses
1865165		Viruses
1865166		Viruses
1865167		Viruses
1865168		Viruses
1865169		Viruses
1865170		Viruses
1865171		Viruses
1865172		Viruses
1865173		Viruses
1865174		Viruses
1865175		Viruses
1865176		Viruses
1865177		Viruses
1865178		Viruses
1865179		Viruses
1865180		Viruses
1865181		Viruses
1865182		Viruses
1865183		Viruses
1865184		Viruses
1865185		Viruses
1865186		Viruses
1865187		Viruses
1865188		Viruses
1865189		Viruses
1865190		Viruses
1865191		Viruses
1865192		Viruses
1865193		Viruses
1865194		Viruses
1865195		Viruses
1865196		Viruses
1865197		Viruses
1865198		Viruses
1865199		Viruses
1865200		Viruses
1865201		Viruses
1865202		Viruses
1865203		Viruses
1865204		Viruses
1865205		Viruses
1865206		Viruses
1865207		Viruses
1865208		Viruses
1865209		Viruses
1865210		Viruses
1865211		Viruses
1865212		Viruses
1865213		Viruses
1865214		Viruses
1865215		Viruses
1865216		Viruses
1865217		Viruses
1865218		Viruses
1865219		Viruses
1865220		Viruses
1865221		Viruses
1865222		Viruses
1865223		Viruses
1865224		Viruses
1865225		Viruses
1865226		Viruses
1865227		Viruses
1865228		Viruses
1865229		Viruses
1865230		Viruses
1865231		Viruses
1865232		Viruses
1865233		Viruses
1865234		Viruses
1865235		Viruses
1865236		Viruses
1865237		Viruses
1865238		Viruses
1865239		Viruses
1865240		Viruses
1865241		Viruses
1865242		Viruses
1865243		Viruses
1865244		Viruses
1865245		Viruses
1865246		Viruses
1865247		Viruses
1865248		Viruses
1865249		Viruses
1865250		Viruses
1865251		Viruses
1865252		Viruses
1865253		Viruses
1865254		Viruses
1865255		Viruses
1865256		Viruses
1865257		Viruses
1865258		Viruses
1865259		Viruses
1865260		Viruses
1865261		Viruses
1865262		Viruses
1865263		Viruses
1865264		Viruses
1865265		Viruses
1865266		Viruses
1865267		Viruses
1865268		Viruses
1865269		Viruses
1865270		Viruses
1865271		Viruses
1865272		Viruses
1865273		Viruses
1865274		Viruses
1865275		Viruses
1865276		Viruses
1865277		Viruses
1865278		Viruses
1865279		Viruses
1865280		Viruses
1865281		Viruses
1865282		Viruses
1865283		Viruses
1865284		Viruses
1865285		Viruses
1865286		Viruses
1865287		Viruses
1865288		Viruses
1865289		Viruses
1865290		Viruses
1865291		Viruses
1865292		Viruses
1865293		Viruses
1865294		Viruses
1865295		Viruses
1865296		Viruses
1865297		Viruses
1865298		Viruses
1865299		Viruses
1865300		Viruses
1865301		Viruses
1865302		Viruses
1865303		Viruses
1865304		Viruses
1865305		Viruses
1865306		Viruses
1865307		Viruses
1865308		Viruses
1865309		Viruses
1865310		Viruses
1865311		Viruses
1865312		Viruses
1865313		Viruses
1865314		Viruses
1865315		Viruses
1865316		Viruses
1865317		Viruses
1865318		Viruses
1865319		Viruses
1865320		Viruses
1865321		Viruses
1865322		Viruses
1865323		Viruses
1865324		Viruses
1865325		Viruses
1865326		Viruses
1865327		Viruses
1865328		Viruses
1865329		Viruses
1865330		Viruses
1865331		Viruses
1865332		Viruses
1865333		Viruses
1865334		Viruses
1865335		Viruses
1865336		Viruses
1865337		Viruses
1865338		Viruses
1865339		Viruses
1865340		Viruses
1865341		Viruses
1865342		Viruses
1865343		Viruses
1865344		Viruses
1865345		Viruses
1865346		Viruses
1865347		Viruses
1865348		Viruses
1865349		Viruses
1865350		Viruses
1865351		Viruses
1865352		Viruses
1865353		Viruses
1865354		Viruses
1865355		Viruses
1865356		Viruses
1865357		Viruses
1865358		Viruses
1865359		Viruses
1865360		Viruses
1865361		Viruses
1865362		Viruses
1865363		Viruses
1865364		Viruses
1865365		Viruses
1865366		Viruses
1865367		Viruses
1865368		Viruses
1865369		Viruses
1865370		Viruses
1865371		Viruses
1865372		Viruses
1865373		Viruses
1865374		Viruses
1865375		Viruses
1865376		Viruses
1865377		Viruses
1865378		Viruses
1865379		Viruses
1865380		Viruses
1865381		Viruses
1865382		Viruses
1865383		Viruses
1865384		Viruses
1865385		Viruses
1865386		Viruses
1865387		Viruses
1865388		Viruses
1865389		Viruses
1865390		Viruses
1865391		Viruses
1865392		Viruses
1865393		Viruses
1865394		Viruses
1865395		Viruses
1865396		Viruses
1865397		Viruses
1865398		Viruses
1865399		Viruses
1865400		Viruses
1865401		Viruses
1865402		Viruses
1865403		Viruses
1865404		Viruses
1865405		Viruses
1865406		Viruses
1865407		Viruses
1865408		Viruses
1865409		Viruses
1865410		Viruses
1865411		Viruses
1865412		Viruses
1865413		Viruses
1865414		Viruses
1865415		Viruses
1865416		Viruses
1865417		Viruses
1865418		Viruses
1865419		Viruses
1865420		Viruses
1865421		Viruses
1865422		Viruses
1865423		Viruses
1865424		Viruses
1865425		Viruses
1865426		Viruses
1865427		Viruses
1865428		Viruses
1865429		Viruses
1865430		Viruses
1865431		Viruses
1865432		Viruses
1865433		Viruses
1865434		Viruses
1865435		Viruses
1865436		Viruses
1865437		Viruses
1865438		Viruses
1865439		Viruses
1865440		Viruses
1865441		Viruses
1865442		Viruses
1865443		Viruses
1865444		Viruses
1865445		Viruses
1865446		Viruses
1865447		Viruses
1865448		Viruses
1865449		Viruses
1865450		Viruses
1865451		Viruses
1865452		Viruses
1865453		Viruses
1865454		Viruses
1865455		Viruses
1865456		Viruses
1865457		Viruses
1865458		Viruses
1865459		Viruses
1865460		Viruses
1865461		Viruses
1865462		Viruses
1865463		Viruses
1865464		Viruses
1865465		Viruses
1865466		Viruses
1865467		Viruses
1865468		Viruses
1865469		Viruses
1865470		Viruses
1865471		Viruses
1865472		Viruses
1865473		Viruses
1865474		Viruses
1865475		Viruses
1865476		Viruses
1865477		Viruses
1865478		Viruses
1865479		Viruses
1865480		Viruses
1865481		Viruses
1865482		Viruses
1865483		Viruses
1865484		Viruses
1865485		Viruses
1865486		Viruses
1865487		Viruses
1865488		Viruses
1865489		Viruses
1865490		Viruses
1865491		Viruses
1865492		Viruses
1865493		Viruses
1865494		Viruses
1865495		Viruses
1865496		Viruses
1865497		Viruses
1865498		Viruses
1865499		Viruses
1865500		Viruses
1865501		Viruses
1865502		Viruses
1865503		Viruses
1865504		Viruses
1865505		Viruses
1865506		Viruses
1865507		Viruses
1865508		Viruses
1865509		Viruses
1865510		Viruses
1865511		Viruses
1865512		Viruses
1865513		Viruses
1865514		Viruses
1865515		Viruses
1865516		Viruses
1865517		Viruses
1865518		Viruses
1865519		Viruses
1865520		Viruses
1865521		Viruses
1865522		Viruses
1865523		Viruses
1865524		Viruses
1865525		Viruses
1865526		Viruses
1865527		Viruses
1865528		Viruses
1865529		Viruses
1865530		Viruses
1865531		Viruses
1865532		Viruses
1865533		Viruses
1865534		Viruses
1865535		Viruses
1865536		Viruses
1865537		Viruses
1865538		Viruses
1865539		Viruses
1865540		Viruses
1865541		Viruses
1865542		Viruses
1865543		Viruses
1865544		Viruses
1865545		Viruses
1865546		Viruses
1865547		Viruses
1865548		Viruses
1865549		Viruses
1865550		Viruses
1865551		Viruses
1865552		Viruses
1865553		Viruses
1865554		Viruses
1865555		Viruses
1865556		Viruses
1865557		Viruses
1865558		Viruses
1865559		Viruses
1865560		Viruses
1865561		Viruses
1865562		Viruses
1865563		Viruses
1865564		Viruses
1865565		Viruses
1865566		Viruses
1865567		Viruses
1865568		Viruses
1865569		Viruses
1865570		Viruses
1865571		Viruses
1865572		Viruses
1865573		Viruses
1865574		Viruses
1865575		Viruses
1865576		Viruses
1865577		Viruses
1865578		Viruses
1865579		Viruses
1865580		Viruses
1865581		Viruses
1865582		Viruses
1865583		Viruses
1865584		Viruses
1865585		Viruses
1865586		Viruses
1865587		Viruses
1865588		Viruses
1865589		Viruses
1865590		Viruses
1865591		Viruses
1865592		Viruses
1865593		Viruses
1865594		Viruses
1865595		Viruses
1865596		Viruses
1865597		Viruses
1865598		Viruses
1865599		Viruses
1865600		Viruses
1865601		Viruses
1865602		Viruses
1865603		Viruses
1865604		Viruses
1865605		Viruses
1865606		Viruses
1865607		Viruses
1865608		Viruses
1865609		Viruses
1865610		Viruses
1865611		Viruses
1865612		Viruses
1865613		Viruses
1865614		Viruses
1865615		Viruses
1865616		Viruses
1865617		Viruses
1865618		Viruses
1865619		Viruses
1865620		Viruses
1865621		Viruses
1865622		Viruses
1865623		Viruses
1865624		Viruses
1865625		Viruses
1865626		Viruses
1865627		Viruses
1865628		Viruses
1865629		Viruses
1865630		Viruses
1865631		Viruses
1865632		Viruses
1865633		Viruses
1865634		Viruses
1865635		Viruses
1865636		Viruses
1865637		Viruses
1865638		Viruses
1865639		Viruses
1865640		Viruses
1865641		Viruses
1865642		Viruses
1865643		Viruses
1865644		Viruses
1865645		Viruses
1865646		Viruses
1865647		Viruses
1865648		Viruses
1865649		Viruses
1865650		Viruses
1865651		Viruses
1865652		Viruses
1865653		Viruses
1865654		Viruses
1865655		Viruses
1865656		Viruses
1865657		Viruses
1865658		Viruses
1865659		Viruses
1865660		Viruses
1865661		Viruses
1865662		Viruses
1865663		Viruses
1865664		Viruses
1865665		Viruses
1865666		Viruses
1865667		Viruses
1865668		Viruses
1865669		Viruses
1865670		Viruses
1865671		Viruses
1865672		Viruses
1865673		Viruses
1865674		Viruses
1865675		Viruses
1865676		Viruses
1865677		Viruses
1865678		Viruses
1865679		Viruses
1865680		Viruses
1865681		Viruses
1865682		Viruses
1865683		Viruses
1865684		Viruses
1865685		Viruses
1865686		Viruses
1865687		Viruses
1865688		Viruses
1865689		Viruses
1865690		Viruses
1865691		Viruses
1865692		Viruses
1865693		Viruses
1865694		Viruses
1865695		Viruses
1865696		Viruses
1865697		Viruses
1865698		Viruses
1865699		Viruses
1865700		Viruses
1865701		Viruses
1865702		Viruses
1865703		Viruses
1865704		Viruses
1865705		Viruses
1865706		Viruses
1865707		Viruses
1865708		Viruses
1865709		Viruses
1865710		Viruses
1865711		Viruses
1865712		Viruses
1865713		Viruses
1865714		Viruses
1865715		Viruses
1865716		Viruses
1865717		Viruses
1865718		Viruses
1865719		Viruses
1865720		Viruses
1865721		Viruses
1865722		Viruses
1865723		Viruses
1865724		Viruses
1865725		Viruses
1865726		Viruses
1865727		Viruses
1865728		Viruses
1865729		Viruses
1865730		Viruses
1865731		Viruses
1865732		Viruses
1865733		Viruses
1865734		Viruses
1865735		Viruses
1865736		Viruses
1865737		Viruses
1865738		Viruses
1865739		Viruses
1865740		Viruses
1865741		Viruses
1865742		Viruses
1865743		Viruses
1865744		Viruses
1865745		Viruses
1865746		Viruses
1865747		Viruses
1865748		Viruses
1865749		Viruses
1865750		Viruses
1865751		Viruses
1865752		Viruses
1865753		Viruses
1865754		Viruses
1865755		Viruses
1865756		Viruses
1865757		Viruses
1865758		Viruses
1865759		Viruses
1865760		Viruses
1865761		Viruses
1865762		Viruses
1865763		Viruses
1865764		Viruses
1865765		Viruses
1865766		Viruses
1865767		Viruses
1865768		Viruses
1865769		Viruses
1865770		Viruses
1865771		Viruses
1865772		Viruses
1865773		Viruses
1865774		Viruses
1865775		Viruses
1865776		Viruses
1865777		Viruses
1865778		Viruses
1865779		Viruses
1865780		Viruses
1865781		Viruses
1865782		Viruses
1865783		Viruses
1865784		Viruses
1865785		Viruses
1865786		Viruses
1865787		Viruses
1865788		Viruses
1865789		Viruses
1865790		Viruses
1865791		Viruses
1865792		Viruses
1865793		Viruses
1865794		Viruses
1865795		Viruses
1865796		Viruses
1865797		Viruses
1865798		Viruses
1865799		Viruses
1865800		Viruses
1865801		Viruses
1865802		Viruses
1865803		Viruses
1865804		Viruses
1865805		Viruses
1865806		Viruses
1865807		Viruses
1865808		Viruses
1865809		Viruses
1865810		Viruses
1865811		Viruses
1865812		Viruses
1865813		Viruses
1865814		Viruses
1865815		Viruses
1865816		Viruses
1865817		Viruses
1865818		Viruses
1865819		Viruses
1865820		Viruses
1865821		Viruses
1865822		Viruses
1865823		Viruses
1865824		Viruses
1865825		Viruses
1865826		Viruses
1865827		Viruses
1865828		Viruses
1865829		Viruses
1865830		Viruses
1865831		Viruses
1865832		Viruses
1865833		Viruses
1865834		Viruses
1865835		Viruses
1865836		Viruses
1865837		Viruses
1865838		Viruses
1865839		Viruses
1865840		Viruses
1865841		Viruses
1865842		Viruses
1865843		Viruses
1865844		Viruses
1865845		Viruses
1865846		Viruses
1865847		Viruses
1865848		Viruses
1865849		Viruses
1865850		Viruses
1865851		Viruses
1865852		Viruses
1865853		Viruses
1865854		Viruses
1865855		Viruses
1865856		Viruses
1865857		Viruses
1865858		Viruses
1865859		Viruses
1865860		Viruses
1865861		Viruses
1865862		Viruses
1865863		Viruses
1865864		Viruses
1865865		Viruses
1865866		Viruses
1865867		Viruses
1865868		Viruses
1865869		Viruses
1865870		Viruses
1865871		Viruses
1865872		Viruses
1865873		Viruses
1865874		Viruses
1865875		Viruses
1865876		Viruses
1865877		Viruses
1865878		Viruses
1865879		Viruses
1865880		Viruses
1865881		Viruses
1865882		Viruses
1865883		Viruses
1865884		Viruses
1865885		Viruses
1865886		Viruses
1865887		Viruses
1865888		Viruses
1865889		Viruses
1865890		Viruses
1865891		Viruses
1865892		Viruses
1865893		Viruses
1865894		Viruses
1865895		Viruses
1865896		Viruses
1865897		Viruses
1865898		Viruses
1865899		Viruses
1865900		Viruses
1865901		Viruses
1865902		Viruses
1865903		Viruses
1865904		Viruses
1865905		Viruses
1865906		Viruses
1865907		Viruses
1865908		Viruses
1865909		Viruses
1865910		Viruses
1865911		Viruses
1865912		Viruses
1865913		Viruses
1865914		Viruses
1865915		Viruses
1865916		Viruses
1865917		Viruses
1865918		Viruses
1865919		Viruses
1865920		Viruses
1865921		Viruses
1865922		Viruses
1865923		Viruses
1865924		Viruses
1865925		Viruses
1865926		Viruses
1865927		Viruses
1865928		Viruses
1865929		Viruses
1865930		Viruses
1865931		Viruses
1865932		Viruses
1865933		Viruses
1865934		Viruses
1865935		Viruses
1865936		Viruses
1865937		Viruses
1865938		Viruses
1865939		Viruses
1865940		Viruses
1865941		Viruses
1865942		Viruses
1865943		Viruses
1865944		Viruses
1865945		Viruses
1865946		Viruses
1865947		Viruses
1865948		Viruses
1865949		Viruses
1865950		Viruses
1865951		Viruses
1865952		Viruses
1865953		Viruses
1865954		Viruses
1865955		Viruses
1865956		Viruses
1865957		Viruses
1865958		Viruses
1865959		Viruses
1865960		Viruses
1865961		Viruses
1865962		Viruses
1865963		Viruses
1865964		Viruses
1865965		Viruses
1865966		Viruses
1865967		Viruses
1865968		Viruses
1865969		Viruses
1865970		Viruses
1865971		Viruses
1865972		Viruses
1865973		Viruses
1865974		Viruses
1865975		Viruses
1865976		Viruses
1865977		Viruses
1865978		Viruses
1865979		Viruses
1865980		Viruses
1865981		Viruses
1865982		Viruses
1865983		Viruses
1865984		Viruses
1865985		Viruses
1865986		Viruses
1865987		Viruses
1865988		Viruses
1865989		Viruses
1865990		Viruses
1865991		Viruses
1865992		Viruses
1865993		Viruses
1865994		Viruses
1865995		Viruses
1865996		Viruses
1865997		Viruses
1865998		Viruses
1865999		Viruses
1866000		Viruses
1866001		Viruses
1866002		Viruses
1866003		Viruses
1866004		Viruses
1866005		Viruses
1866006		Viruses
1866007		Viruses
1866008		Viruses
1866009		Viruses
1866010		Viruses
1866011		Viruses
1866012		Viruses
1866013		Viruses
1866014		Viruses
1866015		Viruses
1866016		Viruses
1866017		Viruses
1866018		Viruses
1866019		Viruses
1866020		Viruses
1866021		Viruses
1866022		Viruses
1866023		Viruses
1866024		Viruses
1866025		Viruses
1866026		Viruses
1866027		Viruses
1866028		Viruses
1866029		Viruses
1866030		Viruses
1866031		Viruses
1866032		Viruses
1866033		Viruses
1866034		Viruses
1866035		Viruses
1866036		Viruses
1866037		Viruses
1866038		Viruses
1866039		Viruses
1866040		Viruses
1866041		Viruses
1866042		Viruses
1866043		Viruses
1866044		Viruses
1866045		Viruses
1866046		Viruses
1866047		Viruses
1866048		Viruses
1866049		Viruses
1866050		Viruses
1866051		Viruses
1866052		Viruses
